"second","TerrenceJones","RashadVaughn","MalcolmBrogdon","SpencerHawes","TonySnell","GiannisAntetokounmpo","KhrisMiddleton","MirzaTeletovic","JasonTerry","MatthewDellavedova","GregMonroe","ThonMaker","JohnHenson","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
1472,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1473,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1474,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1475,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1476,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1477,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1478,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1479,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1480,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1481,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1482,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1483,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1484,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1485,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1486,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1487,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1488,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1489,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1490,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1491,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1492,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1493,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1494,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1495,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1496,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1497,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1498,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1499,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1500,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1501,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1502,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1503,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1504,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1505,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1506,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1507,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1508,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1509,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1510,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1511,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1512,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1513,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1514,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1515,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1516,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1517,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1518,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1519,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1520,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1521,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1522,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1523,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1524,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1525,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1526,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1527,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1528,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1529,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1530,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1531,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1532,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1533,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1534,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1535,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1536,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1537,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1538,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1539,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1540,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1541,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1542,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1543,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1544,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1545,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1546,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1547,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1548,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1549,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1550,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1551,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1552,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1553,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1554,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1555,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1556,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1557,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1558,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1559,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1560,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1561,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1562,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1563,0,1,23,0,70,68,13,1,1,49,1,19,41,0,7,50,11,0
1564,0,1,23,0,70,68,13,1,1,49,2,19,41,0,7,50,10,0
1565,0,1,23,0,70,68,13,1,1,49,2,19,41,0,7,50,10,0
1566,0,1,23,0,70,68,13,1,1,49,2,19,41,0,7,50,10,0
1567,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1568,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1569,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1570,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1571,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1572,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1573,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1574,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1575,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1576,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1577,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1578,0,1,23,0,70,68,13,2,1,49,2,19,41,0,7,49,10,0
1579,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1580,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1581,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1582,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1583,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1584,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1585,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1586,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1587,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1588,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1589,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1590,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1591,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1592,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1593,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1594,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1595,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1596,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1597,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1598,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1599,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1600,0,1,22,0,70,68,13,2,1,50,2,19,41,0,7,49,10,0
1601,0,1,23,0,70,68,13,2,1,50,2,19,40,0,7,49,10,0
1602,0,1,23,0,70,68,13,2,1,50,2,19,40,0,7,49,10,0
1603,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1604,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1605,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1606,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1607,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1608,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1609,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1610,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1611,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1612,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1613,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1614,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1615,0,1,22,0,70,68,13,2,1,51,2,19,40,0,7,49,10,0
1616,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1617,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1618,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1619,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1620,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1621,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1622,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1623,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1624,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1625,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1626,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1627,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1628,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1629,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1630,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1631,0,1,22,0,70,68,13,2,1,50,4,18,40,0,7,49,10,0
1632,0,1,23,0,69,68,13,2,1,50,4,18,40,0,7,49,10,0
1633,0,1,23,0,69,68,13,2,1,50,4,18,40,0,7,49,10,0
1634,0,1,23,0,69,68,13,2,1,50,4,18,40,0,7,49,10,0
1635,0,2,23,0,68,68,13,2,1,50,4,18,40,0,7,49,10,0
1636,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1637,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1638,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1639,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1640,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1641,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1642,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1643,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1644,0,2,23,0,68,68,13,3,1,50,5,18,40,0,7,48,9,0
1645,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1646,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1647,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1648,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1649,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1650,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1651,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1652,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1653,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1654,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1655,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1656,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1657,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1658,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1659,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1660,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1661,0,2,23,0,68,68,13,3,1,50,7,17,39,0,7,48,9,0
1662,0,2,23,0,68,68,13,2,1,50,8,17,38,0,8,48,9,0
1663,0,2,23,0,68,68,13,2,1,50,8,17,38,0,8,48,9,0
1664,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1665,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1666,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1667,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1668,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1669,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1670,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1671,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1672,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1673,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1674,0,2,23,0,68,68,13,2,1,50,9,16,38,0,8,48,9,0
1675,0,2,23,0,68,68,13,2,1,50,10,14,38,0,8,49,9,0
1676,0,2,23,0,68,68,13,2,1,50,10,14,38,0,8,49,9,0
1677,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1678,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1679,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1680,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1681,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1682,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1683,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1684,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1685,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1686,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1687,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1688,0,2,23,0,68,67,13,3,1,50,10,14,38,0,8,49,9,0
1689,0,2,23,0,68,66,13,3,1,50,10,14,38,0,9,49,9,0
1690,0,2,24,0,68,66,13,3,1,49,10,14,38,0,9,49,9,0
1691,0,2,24,0,68,66,13,3,1,49,10,14,38,0,9,49,9,0
1692,0,3,24,0,67,66,13,3,1,49,10,14,38,0,9,49,9,0
1693,0,4,24,0,66,66,13,3,1,49,10,14,38,0,9,49,9,0
1694,0,4,24,0,66,66,13,3,1,49,11,13,38,0,9,49,9,0
1695,0,4,24,0,66,65,13,4,1,49,12,13,37,0,9,49,9,0
1696,0,4,25,0,66,65,13,4,1,48,12,13,37,0,9,49,9,0
1697,0,4,25,0,66,65,13,4,1,48,12,13,37,0,9,49,9,0
1698,0,4,25,0,66,65,13,4,1,48,13,12,37,0,9,49,9,0
1699,0,4,25,0,66,65,13,4,1,48,13,12,37,0,9,49,9,0
1700,0,4,25,0,66,65,13,4,1,48,13,12,37,0,9,49,9,0
1701,0,4,25,0,66,65,13,4,1,48,13,12,37,0,9,49,9,0
1702,0,4,25,0,66,65,13,4,1,48,13,12,37,0,9,49,9,0
1703,0,4,25,0,66,65,13,4,1,48,13,11,38,0,9,49,9,0
1704,0,4,25,0,66,65,13,4,1,48,13,11,38,0,9,49,9,0
1705,0,4,25,0,66,65,13,4,1,48,13,11,38,0,9,49,9,0
1706,0,4,26,0,65,65,13,4,1,48,14,10,38,0,9,49,9,0
1707,0,4,26,0,65,65,13,4,1,48,15,10,38,0,9,49,8,0
1708,0,4,26,0,65,65,13,4,1,48,15,10,38,0,9,49,8,0
1709,0,4,27,0,65,65,13,4,1,47,15,10,38,0,9,49,8,0
1710,0,4,27,0,65,65,13,4,1,47,15,10,38,0,9,49,8,0
1711,0,4,27,0,65,65,13,4,1,47,15,10,38,0,9,49,8,0
1712,0,4,27,0,65,65,13,4,1,47,15,10,38,0,9,49,8,0
1713,0,4,27,0,65,65,13,4,1,47,15,10,38,0,9,49,8,0
1714,0,4,27,0,64,65,13,4,2,47,15,10,38,0,9,49,8,0
1715,0,4,27,0,64,65,13,4,2,47,15,10,38,0,9,49,8,0
1716,0,4,26,0,64,65,13,4,2,48,15,10,38,0,9,49,8,0
1717,0,4,26,0,64,65,13,4,2,48,15,10,38,0,9,49,8,0
1718,0,4,26,0,64,65,13,4,2,48,15,10,38,0,9,49,8,0
1719,0,4,26,0,64,65,13,4,2,48,15,10,38,0,9,49,8,0
1720,0,4,26,0,64,65,13,4,2,48,15,10,38,0,9,49,8,0
1721,0,4,26,0,64,65,13,4,2,48,15,10,38,0,10,48,8,0
1722,0,4,26,0,64,65,13,4,2,48,15,10,38,0,10,48,8,0
1723,0,4,26,0,64,65,13,4,2,48,15,10,38,0,10,48,8,0
1724,0,4,26,0,64,65,13,4,2,48,15,10,38,0,10,48,8,0
1725,0,4,27,0,64,65,13,4,2,47,17,8,38,0,10,48,8,0
1726,0,4,28,0,64,65,13,4,2,46,17,8,38,0,10,48,8,0
1727,0,4,28,0,64,65,13,4,2,46,17,8,39,0,10,47,8,0
1728,0,4,29,0,63,65,13,4,2,46,17,8,39,0,10,47,8,0
1729,0,4,29,0,63,65,13,4,2,46,18,8,39,0,10,47,7,0
1730,0,4,29,0,63,65,13,4,2,46,18,8,39,0,10,47,7,0
1731,0,4,29,0,63,65,13,4,2,46,18,8,39,0,10,47,7,0
1732,0,4,29,0,63,65,13,4,2,46,18,8,39,0,10,47,7,0
1733,0,4,29,0,63,64,14,4,2,46,18,8,39,0,10,47,7,0
1734,0,3,29,0,63,64,14,5,2,46,19,8,38,0,10,47,7,0
1735,0,3,29,0,63,64,14,5,2,46,19,8,38,0,10,47,7,0
1736,0,3,29,0,63,64,14,5,2,46,19,8,38,0,10,47,7,0
1737,0,3,29,0,63,64,14,5,2,46,19,8,38,0,10,47,7,0
1738,0,3,30,0,63,64,14,5,2,45,19,8,38,0,10,47,7,0
1739,0,3,30,0,63,64,14,5,2,45,19,8,38,0,10,47,7,0
1740,0,3,30,0,63,64,14,5,2,45,19,8,38,0,10,47,7,0
1741,0,3,30,0,63,64,14,5,2,45,19,8,37,0,10,47,8,0
1742,0,3,30,0,63,64,14,5,2,45,19,8,37,0,10,47,8,0
1743,0,3,30,0,63,64,14,5,2,45,19,8,37,0,10,47,8,0
1744,0,3,30,0,63,64,14,5,2,45,19,8,37,0,10,47,8,0
1745,0,3,30,0,63,64,15,5,1,45,19,8,37,0,10,47,8,0
1746,0,3,30,0,63,64,15,5,1,45,19,8,37,0,10,47,8,0
1747,0,3,30,0,63,64,15,5,1,45,20,7,37,0,10,47,8,0
1748,0,3,30,0,63,64,15,5,1,45,20,7,37,0,10,47,8,0
1749,0,3,30,0,63,64,15,5,1,45,20,7,37,0,10,47,8,0
1750,0,3,30,0,63,64,15,5,1,45,20,7,37,0,10,47,8,0
1751,0,3,30,0,63,64,15,5,1,45,20,7,37,0,10,47,8,0
1752,0,3,30,0,63,64,15,5,1,45,20,7,37,0,10,47,8,0
1753,0,3,30,0,63,64,15,5,1,45,22,5,37,0,10,47,8,0
1754,0,3,30,0,63,64,15,5,1,45,22,5,37,0,10,47,8,0
1755,0,3,31,0,63,64,15,5,1,44,23,5,37,0,10,47,7,0
1756,0,3,31,0,63,64,15,5,1,44,23,5,37,0,10,47,7,0
1757,0,3,31,0,63,64,15,5,1,44,23,5,37,0,10,47,7,0
1758,0,3,31,0,63,64,15,6,1,44,23,5,37,0,10,46,7,0
1759,0,3,31,0,63,64,15,6,1,44,23,5,37,0,10,46,7,0
1760,0,3,31,0,63,64,15,6,1,44,24,5,37,0,10,46,6,0
1761,0,3,31,0,63,64,15,6,1,44,24,5,37,0,10,46,6,0
1762,0,3,31,0,63,64,15,6,1,44,24,5,37,0,10,46,6,0
1763,0,3,31,0,63,64,15,6,1,44,24,5,37,0,10,46,6,0
1764,0,3,32,0,63,64,15,6,1,43,24,5,37,0,10,46,6,0
1765,0,3,32,0,63,64,14,6,2,43,24,5,37,0,10,46,6,0
1766,0,3,32,0,63,64,14,6,2,43,24,5,37,0,10,46,6,0
1767,0,3,32,0,63,64,14,6,2,43,25,5,36,0,10,46,6,0
1768,0,3,32,0,63,64,15,6,2,43,25,5,35,0,10,46,6,0
1769,0,3,32,0,63,64,15,6,2,43,25,5,35,0,10,46,6,0
1770,0,3,32,0,63,64,15,6,2,43,25,5,35,0,10,46,6,0
1771,0,3,33,0,63,64,15,6,2,43,25,5,35,0,9,46,6,0
1772,0,3,33,0,63,64,15,6,2,43,25,5,35,0,9,46,6,0
1773,0,3,34,0,63,64,15,6,2,42,25,5,35,0,9,46,6,0
1774,0,3,34,0,63,64,15,6,2,42,25,5,35,0,9,46,6,0
1775,0,3,34,0,63,64,15,6,2,42,25,5,35,0,9,46,6,0
1776,0,3,35,0,63,64,15,6,2,41,25,5,34,0,10,45,7,0
1777,0,3,35,0,63,64,15,6,2,41,25,5,34,0,10,45,7,0
1778,0,3,35,0,63,64,15,6,2,41,25,5,34,0,10,45,7,0
1779,0,3,36,0,63,64,15,6,2,40,27,5,32,0,10,45,7,0
1780,0,3,36,0,63,64,15,6,2,40,27,5,32,0,10,45,7,0
1781,0,3,36,0,63,64,16,6,2,39,27,5,32,0,10,45,7,0
1782,0,3,35,0,63,64,16,6,2,40,28,5,31,0,10,45,7,0
1783,0,3,35,0,63,64,16,6,2,40,28,5,31,0,10,45,7,0
1784,0,3,35,0,63,64,16,6,2,40,28,5,31,0,10,45,7,0
1785,0,3,35,0,63,64,16,6,2,40,28,5,31,0,10,45,7,0
1786,0,3,35,0,63,64,16,6,2,40,28,5,31,0,10,45,7,0
1787,0,3,35,0,63,64,16,6,2,40,28,5,31,0,10,45,7,0
1788,0,3,35,0,63,64,17,6,2,39,28,5,31,0,10,45,7,0
1789,0,3,35,0,63,64,17,6,2,39,28,5,31,0,10,45,7,0
1790,0,3,35,0,63,63,17,6,2,39,29,5,31,0,11,45,6,0
1791,0,3,36,0,63,63,17,6,2,38,30,5,30,0,11,45,6,0
1792,0,3,36,0,63,63,17,6,2,38,31,5,30,0,11,44,6,0
1793,0,3,36,0,63,63,17,6,2,38,31,5,30,0,11,44,6,0
1794,0,3,37,0,63,62,16,6,3,38,31,5,30,0,11,44,6,0
1795,0,3,38,0,63,62,16,6,3,37,32,4,30,0,11,44,6,0
1796,0,3,39,0,63,61,16,6,3,36,34,3,29,0,12,44,6,0
1797,0,3,39,0,63,60,16,6,3,36,33,4,29,0,12,45,6,0
1798,0,3,39,0,63,60,16,6,3,36,33,4,29,0,12,45,6,0
1799,0,3,39,0,63,60,16,6,3,36,33,4,29,0,12,45,6,0
1800,0,3,39,0,63,60,16,6,3,36,34,4,28,0,12,45,6,0
1801,0,3,39,0,63,60,16,6,3,36,34,4,28,0,12,45,6,0
1802,0,3,40,0,63,59,16,8,3,35,34,4,28,0,11,45,6,0
1803,0,3,40,0,63,59,16,8,3,34,34,4,28,0,12,45,6,0
1804,0,3,40,0,62,59,16,9,4,34,34,4,27,0,12,45,6,0
1805,0,3,40,0,62,59,16,9,4,34,34,4,27,0,12,45,6,0
1806,0,3,40,0,62,59,16,9,4,34,34,4,27,0,12,45,6,0
1807,0,3,40,0,62,59,16,9,4,34,34,4,27,0,12,45,6,0
1808,0,3,40,0,62,59,15,9,5,34,34,4,27,0,12,45,6,0
1809,0,3,40,0,62,59,15,9,5,34,34,4,27,0,12,45,6,0
1810,0,3,40,0,62,59,15,9,6,33,35,3,27,0,12,45,6,0
1811,0,3,40,0,62,59,15,9,6,33,35,3,27,0,12,45,6,0
1812,0,3,40,0,62,59,15,9,6,33,35,3,27,0,12,45,6,0
1813,0,3,41,0,62,58,15,9,6,32,37,3,26,0,12,45,6,0
1814,0,3,41,0,62,58,15,9,6,32,37,3,26,0,12,45,6,0
1815,0,3,40,0,62,58,15,9,6,33,37,3,26,0,13,44,6,0
1816,0,3,40,0,62,58,15,9,6,33,37,3,26,0,13,44,6,0
1817,0,4,40,0,61,57,15,10,6,33,38,3,26,0,13,44,5,0
1818,0,4,40,0,61,57,15,10,6,33,38,3,26,0,14,43,5,0
1819,0,4,40,0,61,57,15,10,6,33,38,3,26,0,14,43,5,0
1820,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
1821,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
1822,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
1823,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
1824,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
1825,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
1826,0,4,40,0,61,57,15,11,6,33,38,3,26,0,14,42,5,0
